667, 2018-01-01, 2018-01-13, 34
668, 2018-05-01, 2018-05-05, 34
669, 2018-11-07, 2018-11-11, 34
670, 2018-02-02, 2018-02-03, 34
671, 2018-10-16, 2018-10-24, 34
672, 2018-08-08, 2018-08-18, 34
673, 2018-02-27, 2018-03-09, 34
674, 2018-05-21, 2018-05-25, 34
675, 2018-04-20, 2018-04-30, 34
676, 2018-06-07, 2018-06-08, 34
677, 2018-11-29, 2018-11-29, 34
678, 2018-08-24, 2018-09-02, 34
679, 2018-01-16, 2018-01-28, 34
680, 2018-03-17, 2018-03-26, 34
681, 2018-01-28, 2018-01-29, 34
682, 2018-08-14, 2018-08-17, 35
683, 2018-01-25, 2018-02-03, 35
684, 2018-04-20, 2018-04-28, 35
685, 2018-05-08, 2018-05-14, 35
686, 2018-01-04, 2018-01-17, 35
687, 2018-03-26, 2018-04-08, 35
688, 2018-12-11, 2018-12-22, 35
689, 2018-02-20, 2018-02-24, 35
690, 2018-05-03, 2018-05-04, 35
691, 2018-06-16, 2018-06-26, 35
692, 2018-06-05, 2018-06-13, 35
693, 2018-09-03, 2018-09-15, 35
694, 2018-01-19, 2018-01-19, 35
695, 2018-01-20, 2018-01-25, 35
696, 2018-02-05, 2018-02-07, 35
697, 2018-12-25, 2018-12-26, 35
698, 2018-10-14, 2018-10-23, 36
699, 2018-12-22, 2018-12-25, 36
700, 2018-06-16, 2018-06-22, 36
701, 2018-07-03, 2018-07-12, 36
702, 2018-08-03, 2018-08-07, 36
703, 2018-01-25, 2018-02-06, 36
704, 2018-12-08, 2018-12-16, 36
705, 2018-09-26, 2018-10-02, 36
706, 2018-09-08, 2018-09-11, 36
707, 2018-06-10, 2018-06-12, 36
708, 2018-08-19, 2018-08-22, 36
709, 2018-11-04, 2018-11-07, 36
710, 2018-02-12, 2018-02-18, 36
711, 2018-08-29, 2018-08-29, 36
712, 2018-11-26, 2018-11-28, 36
713, 2018-07-16, 2018-07-19, 36
714, 2018-05-31, 2018-06-01, 36
715, 2018-06-11, 2018-06-22, 37
716, 2018-04-29, 2018-05-08, 37
717, 2018-11-02, 2018-11-02, 37
718, 2018-02-06, 2018-02-06, 37
719, 2018-12-20, 2019-01-01, 37
720, 2018-04-02, 2018-04-14, 37
721, 2018-07-30, 2018-08-11, 37
722, 2018-09-26, 2018-10-04, 37
723, 2018-11-21, 2018-12-03, 37
724, 2018-02-19, 2018-03-04, 37
725, 2018-01-12, 2018-01-16, 37
726, 2018-05-22, 2018-06-01, 37
727, 2018-12-09, 2018-12-09, 37
728, 2018-08-31, 2018-09-04, 37
729, 2018-02-13, 2018-02-19, 37
730, 2018-09-11, 2018-09-18, 38
731, 2018-06-02, 2018-06-11, 38
732, 2018-12-22, 2018-12-24, 38
733, 2018-07-23, 2018-07-31, 38
734, 2018-01-08, 2018-01-14, 38
735, 2018-10-24, 2018-10-27, 38
736, 2018-09-01, 2018-09-05, 38
737, 2018-10-14, 2018-10-14, 38
738, 2018-11-01, 2018-11-11, 38
739, 2018-11-30, 2018-12-05, 38
740, 2018-06-23, 2018-06-25, 38
741, 2018-03-19, 2018-03-23, 38
742, 2018-03-04, 2018-03-10, 38
743, 2018-10-04, 2018-10-08, 38
744, 2018-08-03, 2018-08-12, 38
745, 2018-04-29, 2018-05-02, 39
746, 2018-12-18, 2018-12-20, 39
747, 2018-03-01, 2018-03-12, 39
748, 2018-05-22, 2018-05-26, 39
749, 2018-06-02, 2018-06-14, 39
750, 2018-10-04, 2018-10-11, 39
751, 2018-08-08, 2018-08-15, 39
752, 2018-01-18, 2018-01-23, 39
753, 2018-06-26, 2018-07-07, 39
754, 2018-11-27, 2018-12-06, 39
755, 2018-09-12, 2018-09-22, 39
756, 2018-04-18, 2018-04-29, 39
757, 2018-07-23, 2018-08-01, 39
758, 2018-03-19, 2018-03-22, 39
759, 2018-10-27, 2018-11-08, 39
760, 2018-12-26, 2018-12-27, 39
761, 2018-05-04, 2018-05-15, 39
762, 2018-02-23, 2018-03-05, 40
763, 2018-05-24, 2018-05-29, 40
764, 2018-05-11, 2018-05-16, 40
765, 2018-10-24, 2018-10-25, 40
766, 2018-12-20, 2018-12-29, 40
767, 2018-04-29, 2018-05-03, 40
768, 2018-11-28, 2018-12-02, 40
769, 2018-12-10, 2018-12-12, 40
770, 2018-09-18, 2018-09-23, 40
771, 2018-04-13, 2018-04-15, 40
772, 2018-11-06, 2018-11-14, 40
773, 2018-03-30, 2018-04-03, 40
774, 2018-08-01, 2018-08-03, 40
775, 2018-07-18, 2018-07-22, 40
776, 2018-05-18, 2018-05-19, 40
777, 2018-08-26, 2018-09-02, 40
778, 2018-10-08, 2018-10-13, 40
779, 2018-01-20, 2018-01-24, 40
780, 2018-03-05, 2018-03-16, 40
781, 2018-09-30, 2018-10-03, 40
782, 2018-08-04, 2018-08-09, 40
783, 2018-11-16, 2018-11-24, 40
784, 2018-02-05, 2018-02-09, 40
785, 2018-11-28, 2018-12-08, 41
786, 2018-07-20, 2018-07-23, 41
787, 2018-11-12, 2018-11-15, 41
788, 2018-06-03, 2018-06-04, 41
789, 2018-04-24, 2018-05-03, 41
790, 2018-03-24, 2018-03-26, 41
791, 2018-01-17, 2018-01-20, 41
792, 2018-05-29, 2018-05-29, 41
793, 2018-10-20, 2018-10-24, 41
794, 2018-06-23, 2018-06-24, 41
795, 2018-05-13, 2018-05-25, 41
796, 2018-02-26, 2018-02-28, 41
797, 2018-09-19, 2018-09-21, 41
798, 2018-03-07, 2018-03-20, 41
799, 2018-07-28, 2018-08-05, 41
800, 2018-04-13, 2018-04-18, 41
801, 2018-03-21, 2018-03-22, 41
802, 2018-02-18, 2018-02-26, 41
803, 2018-09-05, 2018-09-18, 41
804, 2018-01-12, 2018-01-15, 41
805, 2018-08-27, 2018-09-05, 41
806, 2018-10-01, 2018-10-11, 41
807, 2018-12-18, 2018-12-21, 41
808, 2018-02-05, 2018-02-12, 41
809, 2018-07-01, 2018-07-13, 42
810, 2018-04-11, 2018-04-22, 42
811, 2018-08-23, 2018-08-25, 42
812, 2018-07-14, 2018-07-24, 42
813, 2018-12-14, 2018-12-21, 42
814, 2018-11-05, 2018-11-07, 42
815, 2018-08-12, 2018-08-22, 42
816, 2018-01-31, 2018-02-13, 42
817, 2018-01-06, 2018-01-15, 42
818, 2018-09-30, 2018-10-08, 42
819, 2018-10-27, 2018-10-30, 42
820, 2018-03-24, 2018-03-24, 43
821, 2018-10-03, 2018-10-09, 43
822, 2018-10-14, 2018-10-23, 43
823, 2018-08-29, 2018-08-30, 43
824, 2018-01-08, 2018-01-21, 43
825, 2018-05-13, 2018-05-21, 43
826, 2018-11-29, 2018-12-05, 43
827, 2018-05-03, 2018-05-10, 43
828, 2018-10-13, 2018-10-13, 43
829, 2018-03-29, 2018-04-04, 43
830, 2018-11-18, 2018-11-25, 43
831, 2018-11-27, 2018-11-29, 43
832, 2018-04-04, 2018-04-07, 43
833, 2018-12-05, 2018-12-08, 43
834, 2018-02-17, 2018-02-22, 43
835, 2018-08-09, 2018-08-09, 43
836, 2018-11-08, 2018-11-14, 43
837, 2018-01-24, 2018-01-30, 43
838, 2018-12-14, 2018-12-22, 43
839, 2018-06-16, 2018-06-27, 43
840, 2018-01-05, 2018-01-16, 44
841, 2018-05-31, 2018-06-11, 44
842, 2018-08-14, 2018-08-24, 44
843, 2018-11-16, 2018-11-20, 44
844, 2018-06-19, 2018-06-27, 44
845, 2018-10-01, 2018-10-07, 44
846, 2018-10-07, 2018-10-17, 44
847, 2018-08-09, 2018-08-13, 44
848, 2018-02-06, 2018-02-06, 44
849, 2018-09-21, 2018-09-26, 44
850, 2018-12-25, 2019-01-01, 44
851, 2018-04-28, 2018-04-28, 45
852, 2018-11-04, 2018-11-06, 45
853, 2018-01-14, 2018-01-15, 45
854, 2018-04-23, 2018-04-26, 45
855, 2018-08-21, 2018-08-30, 45
856, 2018-07-20, 2018-07-29, 45
857, 2018-08-03, 2018-08-11, 45
858, 2018-04-05, 2018-04-15, 45
859, 2018-12-08, 2018-12-18, 45
860, 2018-01-22, 2018-01-27, 45
861, 2018-09-02, 2018-09-11, 45
862, 2018-06-13, 2018-06-14, 45
863, 2018-02-16, 2018-02-18, 45
864, 2018-09-11, 2018-09-13, 45
865, 2018-10-09, 2018-10-10, 45
866, 2018-03-02, 2018-03-15, 45
867, 2018-04-30, 2018-05-03, 45
868, 2018-12-21, 2018-12-21, 45
869, 2018-07-07, 2018-07-17, 45
870, 2018-02-26, 2018-02-26, 45
871, 2018-09-29, 2018-10-01, 45
872, 2018-11-19, 2018-11-22, 45
873, 2018-03-18, 2018-03-18, 45
874, 2018-07-03, 2018-07-03, 45
875, 2018-12-25, 2018-12-27, 45
876, 2018-02-14, 2018-02-14, 45
877, 2018-03-26, 2018-04-03, 45
878, 2018-05-04, 2018-05-04, 46
879, 2018-07-31, 2018-08-06, 46
880, 2018-06-15, 2018-06-27, 46
881, 2018-07-07, 2018-07-11, 46
882, 2018-03-22, 2018-04-03, 46
883, 2018-05-31, 2018-06-11, 46
884, 2018-03-18, 2018-03-20, 46
885, 2018-10-21, 2018-10-31, 46
886, 2018-04-29, 2018-05-03, 46
887, 2018-07-24, 2018-07-27, 46
888, 2018-09-07, 2018-09-09, 46
889, 2018-12-07, 2018-12-16, 46
890, 2018-07-12, 2018-07-12, 46
891, 2018-08-26, 2018-09-06, 46
892, 2018-01-17, 2018-01-26, 46
893, 2018-11-07, 2018-11-19, 46
894, 2018-10-15, 2018-10-19, 46
895, 2018-01-04, 2018-01-17, 46
896, 2018-07-01, 2018-07-05, 46
897, 2018-10-02, 2018-10-15, 46
898, 2018-09-20, 2018-09-23, 46
899, 2018-11-28, 2018-11-29, 46
900, 2018-07-23, 2018-07-31, 47
901, 2018-09-11, 2018-09-12, 47
902, 2018-08-25, 2018-08-25, 47
903, 2018-09-28, 2018-09-30, 47
904, 2018-01-25, 2018-01-30, 47
905, 2018-01-16, 2018-01-23, 47
906, 2018-08-16, 2018-08-20, 47
907, 2018-10-15, 2018-10-24, 47
908, 2018-11-12, 2018-11-23, 47
909, 2018-06-20, 2018-06-24, 47
910, 2018-10-07, 2018-10-15, 47
911, 2018-07-14, 2018-07-14, 47
912, 2018-06-12, 2018-06-20, 47
913, 2018-10-28, 2018-11-01, 47
914, 2018-02-10, 2018-02-19, 47
915, 2018-05-12, 2018-05-20, 47
916, 2018-04-11, 2018-04-20, 47
917, 2018-10-02, 2018-10-02, 47
918, 2018-05-03, 2018-05-09, 47
919, 2018-09-06, 2018-09-16, 48
920, 2018-03-02, 2018-03-08, 48
921, 2018-12-28, 2018-12-29, 48
922, 2018-11-10, 2018-11-14, 48
923, 2018-12-04, 2018-12-04, 48
924, 2018-03-20, 2018-03-23, 48
925, 2018-11-22, 2018-11-26, 48
926, 2018-07-10, 2018-07-13, 48
927, 2018-02-13, 2018-02-16, 48
928, 2018-01-22, 2018-01-31, 48
929, 2018-03-27, 2018-04-08, 48
930, 2018-07-27, 2018-08-09, 48
931, 2018-05-14, 2018-05-16, 48
932, 2018-09-28, 2018-10-02, 48
933, 2018-05-24, 2018-05-28, 48
934, 2018-01-04, 2018-01-15, 48
935, 2018-12-07, 2018-12-12, 48
936, 2018-12-07, 2018-12-13, 49
937, 2018-04-12, 2018-04-21, 49
938, 2018-11-22, 2018-12-01, 49
939, 2018-05-27, 2018-05-28, 49
940, 2018-07-10, 2018-07-16, 49
941, 2018-07-19, 2018-07-29, 49
942, 2018-09-24, 2018-09-26, 49
943, 2018-07-30, 2018-08-07, 49
944, 2018-06-10, 2018-06-20, 49
945, 2018-02-03, 2018-02-06, 49
946, 2018-12-25, 2018-12-30, 49
947, 2018-02-21, 2018-03-03, 49
948, 2018-09-06, 2018-09-13, 49
949, 2018-02-06, 2018-02-19, 49
950, 2018-04-30, 2018-05-09, 49
951, 2018-10-28, 2018-11-03, 49
952, 2018-11-03, 2018-11-04, 49
953, 2018-01-25, 2018-01-28, 49
954, 2018-03-21, 2018-03-24, 50
955, 2018-07-17, 2018-07-20, 50
956, 2018-10-01, 2018-10-05, 50
957, 2018-05-02, 2018-05-07, 50
958, 2018-02-16, 2018-02-26, 50
959, 2018-08-13, 2018-08-14, 50
960, 2018-04-28, 2018-05-02, 50
961, 2018-01-19, 2018-01-21, 50
962, 2018-10-07, 2018-10-12, 50
963, 2018-08-17, 2018-08-19, 50
964, 2018-06-21, 2018-06-21, 50
965, 2018-12-17, 2018-12-21, 50
966, 2018-05-22, 2018-05-23, 50
967, 2018-01-09, 2018-01-15, 50
968, 2018-02-26, 2018-03-02, 50
969, 2018-08-31, 2018-09-05, 50
970, 2018-03-29, 2018-04-08, 50
971, 2018-04-14, 2018-04-27, 50
972, 2018-09-12, 2018-09-15, 50
973, 2018-05-25, 2018-05-25, 50
974, 2018-03-15, 2018-03-21, 50
975, 2018-01-27, 2018-02-07, 50
976, 2018-11-16, 2018-11-17, 50
977, 2018-03-07, 2018-03-12, 51
978, 2018-07-30, 2018-07-30, 51
979, 2018-10-29, 2018-11-02, 51
980, 2018-10-05, 2018-10-06, 51
981, 2018-04-15, 2018-04-18, 51
982, 2018-04-09, 2018-04-10, 51
983, 2018-12-05, 2018-12-11, 51
984, 2018-09-17, 2018-09-21, 51
985, 2018-01-29, 2018-02-11, 51
986, 2018-01-14, 2018-01-19, 51
987, 2018-03-22, 2018-03-29, 51
988, 2018-11-16, 2018-11-28, 51
989, 2018-09-04, 2018-09-12, 51
990, 2018-09-15, 2018-09-16, 51
991, 2018-04-23, 2018-04-29, 51
992, 2018-08-19, 2018-08-30, 51
993, 2018-06-08, 2018-06-16, 51
994, 2018-05-20, 2018-05-21, 51
995, 2018-11-14, 2018-11-14, 51
996, 2018-04-06, 2018-04-13, 52
997, 2018-07-09, 2018-07-09, 52
998, 2018-08-18, 2018-08-26, 52
999, 2018-02-20, 2018-03-02, 52
1000, 2018-05-28, 2018-06-02, 52
1001, 2018-03-06, 2018-03-19, 52
1002, 2018-07-15, 2018-07-22, 52
1003, 2018-04-27, 2018-05-01, 52
1004, 2018-12-23, 2018-12-31, 52
1005, 2018-11-17, 2018-11-30, 52
1006, 2018-03-26, 2018-03-28, 52
1007, 2018-08-11, 2018-08-11, 52
1008, 2018-02-04, 2018-02-10, 53
1009, 2018-09-20, 2018-09-26, 53
1010, 2018-04-27, 2018-05-02, 53
1011, 2018-03-07, 2018-03-11, 53
1012, 2018-09-28, 2018-10-06, 53
1013, 2018-03-19, 2018-03-25, 53
1014, 2018-07-23, 2018-08-04, 53
1015, 2018-03-27, 2018-04-07, 53
1016, 2018-05-17, 2018-05-27, 53
1017, 2018-08-06, 2018-08-07, 53
1018, 2018-10-16, 2018-10-21, 53
1019, 2018-12-19, 2018-12-23, 53
1020, 2018-09-01, 2018-09-12, 53
1021, 2018-12-02, 2018-12-08, 53
1022, 2018-03-13, 2018-03-14, 53
1023, 2018-08-09, 2018-08-14, 53
1024, 2018-10-26, 2018-10-31, 53
1025, 2018-11-18, 2018-11-29, 53
1026, 2018-04-11, 2018-04-22, 53
1027, 2018-01-19, 2018-01-27, 53
1028, 2018-11-15, 2018-11-19, 54
1029, 2018-11-24, 2018-11-27, 54
1030, 2018-05-06, 2018-05-15, 54
1031, 2018-12-26, 2018-12-31, 54
1032, 2018-08-27, 2018-09-09, 54
1033, 2018-11-30, 2018-12-04, 54
1034, 2018-01-11, 2018-01-14, 54
1035, 2018-08-09, 2018-08-21, 54
1036, 2018-06-17, 2018-06-23, 54
1037, 2018-12-20, 2018-12-22, 54
1038, 2018-03-31, 2018-04-11, 54
1039, 2018-09-13, 2018-09-14, 54
1040, 2018-05-16, 2018-05-22, 54
1041, 2018-09-21, 2018-09-24, 54
1042, 2018-02-21, 2018-03-03, 54
1043, 2018-06-07, 2018-06-08, 54
1044, 2018-07-22, 2018-07-26, 54
1045, 2018-07-02, 2018-07-08, 54
1046, 2018-08-04, 2018-08-11, 55
1047, 2018-10-26, 2018-10-28, 55
1048, 2018-04-26, 2018-05-07, 55
1049, 2018-10-13, 2018-10-24, 55
1050, 2018-11-13, 2018-11-14, 55
1051, 2018-07-12, 2018-07-17, 55
1052, 2018-10-31, 2018-11-11, 55
1053, 2018-09-10, 2018-09-17, 55
1054, 2018-01-13, 2018-01-22, 55
1055, 2018-07-30, 2018-08-01, 55
1056, 2018-12-12, 2018-12-14, 55
1057, 2018-01-07, 2018-01-10, 55
1058, 2018-07-10, 2018-07-12, 55
1059, 2018-02-03, 2018-02-03, 55
1060, 2018-09-25, 2018-10-04, 55
1061, 2018-01-22, 2018-01-23, 55
1062, 2018-02-28, 2018-03-12, 55
1063, 2018-05-16, 2018-05-23, 55
1064, 2018-08-26, 2018-08-26, 55
1065, 2018-05-08, 2018-05-14, 55
1066, 2018-12-29, 2018-12-31, 55
1067, 2018-12-18, 2018-12-21, 55
1068, 2018-11-26, 2018-12-04, 55
1069, 2018-05-19, 2018-05-19, 56
1070, 2018-09-26, 2018-09-26, 56
1071, 2018-07-08, 2018-07-16, 56
1072, 2018-10-06, 2018-10-06, 56
1073, 2018-02-23, 2018-03-07, 56
1074, 2018-01-29, 2018-02-08, 56
1075, 2018-01-01, 2018-01-07, 56
1076, 2018-12-28, 2018-12-31, 56
1077, 2018-11-19, 2018-11-26, 56
1078, 2018-04-06, 2018-04-11, 56
1079, 2018-10-27, 2018-11-03, 56
1080, 2018-08-20, 2018-08-28, 57
1081, 2018-07-20, 2018-07-30, 57
1082, 2018-08-28, 2018-08-31, 57
1083, 2018-09-17, 2018-09-23, 57
1084, 2018-11-06, 2018-11-19, 57
1085, 2018-03-05, 2018-03-17, 57
1086, 2018-01-22, 2018-01-24, 57
1087, 2018-04-25, 2018-04-29, 57
1088, 2018-09-06, 2018-09-07, 57
1089, 2018-02-10, 2018-02-22, 57
1090, 2018-06-23, 2018-07-05, 57
1091, 2018-06-19, 2018-06-21, 57
1092, 2018-12-27, 2018-12-28, 57
1093, 2018-05-12, 2018-05-18, 57
1094, 2018-08-11, 2018-08-19, 57
1095, 2018-01-11, 2018-01-16, 57
1096, 2018-03-28, 2018-04-10, 57
1097, 2018-04-29, 2018-05-11, 57
1098, 2018-07-08, 2018-07-10, 57
1099, 2018-06-13, 2018-06-16, 57
1100, 2018-08-05, 2018-08-07, 57
1101, 2018-08-31, 2018-09-01, 57
1102, 2018-05-27, 2018-06-05, 57
1103, 2018-12-02, 2018-12-04, 57
1104, 2018-10-15, 2018-10-16, 57
1105, 2018-05-24, 2018-05-25, 57
1106, 2018-12-13, 2018-12-16, 57
1107, 2018-05-14, 2018-05-22, 58
1108, 2018-07-25, 2018-08-06, 58
1109, 2018-08-25, 2018-08-31, 58
1110, 2018-11-12, 2018-11-22, 58
1111, 2018-09-27, 2018-10-07, 58
1112, 2018-03-12, 2018-03-19, 58
1113, 2018-04-28, 2018-05-09, 58
1114, 2018-03-28, 2018-04-06, 58
1115, 2018-06-23, 2018-06-27, 58
1116, 2018-12-12, 2018-12-25, 58
1117, 2018-10-30, 2018-10-30, 58
1118, 2018-11-01, 2018-11-01, 58
1119, 2018-02-14, 2018-02-17, 58
1120, 2018-03-05, 2018-03-06, 58
1121, 2018-10-16, 2018-10-29, 58
1122, 2018-02-27, 2018-02-27, 58
1123, 2018-11-27, 2018-12-05, 58
1124, 2018-01-11, 2018-01-15, 58
1125, 2018-09-04, 2018-09-05, 58
1126, 2018-06-22, 2018-06-23, 58
1127, 2018-06-29, 2018-07-01, 58
1128, 2018-04-16, 2018-04-27, 58
1129, 2018-10-05, 2018-10-13, 59
1130, 2018-11-21, 2018-12-02, 59
1131, 2018-04-30, 2018-05-02, 59
1132, 2018-04-16, 2018-04-21, 59
1133, 2018-07-14, 2018-07-14, 59
1134, 2018-05-04, 2018-05-13, 59
1135, 2018-12-05, 2018-12-08, 59
1136, 2018-02-16, 2018-02-27, 59
1137, 2018-06-19, 2018-07-02, 59
1138, 2018-08-27, 2018-09-06, 59
1139, 2018-08-18, 2018-08-21, 59
1140, 2018-03-10, 2018-03-11, 59
1141, 2018-02-07, 2018-02-15, 59
1142, 2018-01-18, 2018-01-27, 59
1143, 2018-09-18, 2018-09-28, 59
1144, 2018-06-02, 2018-06-10, 59
1145, 2018-08-09, 2018-08-16, 59
1146, 2018-11-04, 2018-11-13, 59
1147, 2018-07-27, 2018-08-01, 59
1148, 2018-05-14, 2018-05-19, 59
1149, 2018-10-13, 2018-10-14, 59
1150, 2018-05-20, 2018-05-24, 59
1151, 2018-10-14, 2018-10-20, 59
1152, 2018-03-22, 2018-04-04, 60
1153, 2018-04-12, 2018-04-23, 60
1154, 2018-05-19, 2018-05-23, 60
1155, 2018-02-20, 2018-02-27, 60
1156, 2018-09-01, 2018-09-11, 60
1157, 2018-08-24, 2018-08-26, 60
1158, 2018-12-01, 2018-12-08, 60
1159, 2018-07-15, 2018-07-25, 60
1160, 2018-01-12, 2018-01-16, 60
1161, 2018-08-02, 2018-08-12, 60
1162, 2018-06-19, 2018-06-28, 60
1163, 2018-03-01, 2018-03-10, 60
1164, 2018-10-04, 2018-10-08, 60
1165, 2018-09-25, 2018-10-04, 60
1166, 2018-04-05, 2018-04-06, 60
1167, 2018-01-17, 2018-01-30, 60
1168, 2018-10-09, 2018-10-20, 60
1169, 2018-11-17, 2018-11-21, 60
1170, 2018-02-01, 2018-02-10, 60
1171, 2018-12-22, 2018-12-24, 60
1172, 2018-10-22, 2018-10-31, 60
1173, 2018-03-11, 2018-03-16, 60
1174, 2018-12-10, 2018-12-11, 60
1175, 2018-12-24, 2018-12-31, 60
1176, 2018-01-03, 2018-01-10, 61
1177, 2018-06-18, 2018-06-23, 61
1178, 2018-11-30, 2018-12-06, 61
1179, 2018-10-31, 2018-11-04, 61
1180, 2018-03-06, 2018-03-11, 61
1181, 2018-02-09, 2018-02-11, 61
1182, 2018-09-30, 2018-10-03, 61
1183, 2018-05-25, 2018-05-30, 61
1184, 2018-01-26, 2018-01-28, 61
1185, 2018-12-24, 2018-12-27, 61
1186, 2018-09-23, 2018-09-25, 61
1187, 2018-08-11, 2018-08-17, 61
1188, 2018-05-09, 2018-05-19, 61
1189, 2018-04-26, 2018-04-28, 61
1190, 2018-08-20, 2018-08-30, 61
1191, 2018-07-08, 2018-07-14, 61
1192, 2018-04-12, 2018-04-23, 61
1193, 2018-05-30, 2018-06-04, 61
1194, 2018-07-17, 2018-07-25, 61
1195, 2018-05-22, 2018-05-22, 61
1196, 2018-10-19, 2018-10-21, 61
1197, 2018-06-10, 2018-06-13, 61
1198, 2018-07-06, 2018-07-06, 62
1199, 2018-02-10, 2018-02-15, 62
1200, 2018-11-22, 2018-11-29, 62
1201, 2018-03-07, 2018-03-19, 62
1202, 2018-08-17, 2018-08-26, 62
1203, 2018-05-07, 2018-05-20, 62
1204, 2018-08-08, 2018-08-10, 62
1205, 2018-07-12, 2018-07-18, 62
1206, 2018-04-30, 2018-05-03, 62
1207, 2018-10-22, 2018-11-03, 62
1208, 2018-12-03, 2018-12-04, 62
1209, 2018-12-12, 2018-12-25, 62
1210, 2018-01-08, 2018-01-20, 62
1211, 2018-09-23, 2018-10-02, 62
1212, 2018-06-29, 2018-07-02, 62
1213, 2018-01-26, 2018-02-03, 62
1214, 2018-07-07, 2018-07-12, 62
1215, 2018-04-17, 2018-04-21, 62
1216, 2018-09-19, 2018-09-21, 62
1217, 2018-04-28, 2018-04-28, 62
1218, 2018-11-12, 2018-11-20, 62
1219, 2018-12-09, 2018-12-12, 62
1220, 2018-07-03, 2018-07-05, 62
1221, 2018-12-08, 2018-12-08, 62
1222, 2018-09-17, 2018-09-22, 63
1223, 2018-05-24, 2018-06-03, 63
1224, 2018-04-01, 2018-04-01, 63
1225, 2018-01-20, 2018-01-25, 63
1226, 2018-05-03, 2018-05-07, 63
1227, 2018-08-03, 2018-08-09, 63
1228, 2018-11-03, 2018-11-09, 63
1229, 2018-08-21, 2018-08-21, 63
1230, 2018-11-29, 2018-12-04, 63
1231, 2018-07-07, 2018-07-18, 63
1232, 2018-12-13, 2018-12-17, 63
1233, 2018-10-24, 2018-10-27, 63
1234, 2018-12-18, 2018-12-28, 63
1235, 2018-03-13, 2018-03-26, 63
1236, 2018-11-18, 2018-11-18, 63
1237, 2018-01-09, 2018-01-12, 63
1238, 2018-10-16, 2018-10-21, 63
1239, 2018-10-11, 2018-10-15, 63
1240, 2018-09-06, 2018-09-09, 63
1241, 2018-09-27, 2018-09-28, 63
1242, 2018-09-30, 2018-10-11, 63
1243, 2018-07-20, 2018-07-20, 63
1244, 2018-08-28, 2018-08-28, 63
1245, 2018-12-06, 2018-12-06, 63
1246, 2018-08-20, 2018-08-21, 64
1247, 2018-01-16, 2018-01-21, 64
1248, 2018-02-21, 2018-03-01, 64
1249, 2018-04-11, 2018-04-22, 64
1250, 2018-03-13, 2018-03-24, 64
1251, 2018-11-27, 2018-12-01, 64
1252, 2018-07-24, 2018-07-29, 64
1253, 2018-04-24, 2018-04-28, 64
1254, 2018-09-02, 2018-09-03, 64
1255, 2018-06-03, 2018-06-14, 64
1256, 2018-05-24, 2018-06-02, 64
1257, 2018-11-13, 2018-11-21, 64
1258, 2018-03-04, 2018-03-11, 64
1259, 2018-06-29, 2018-07-01, 64
1260, 2018-01-30, 2018-02-12, 64
1261, 2018-08-05, 2018-08-16, 64
1262, 2018-12-02, 2018-12-07, 64
1263, 2018-09-30, 2018-10-06, 64
1264, 2018-01-07, 2018-01-07, 64
1265, 2018-07-04, 2018-07-12, 65
1266, 2018-08-28, 2018-09-04, 65
1267, 2018-05-03, 2018-05-11, 65
1268, 2018-03-28, 2018-03-29, 65
1269, 2018-07-15, 2018-07-23, 65
1270, 2018-11-26, 2018-12-07, 65
1271, 2018-09-11, 2018-09-19, 65
1272, 2018-01-02, 2018-01-07, 65
1273, 2018-10-26, 2018-10-31, 65
1274, 2018-06-20, 2018-07-03, 65
1275, 2018-08-01, 2018-08-13, 65
1276, 2018-05-25, 2018-06-07, 65
1277, 2018-04-16, 2018-04-20, 65
1278, 2018-01-08, 2018-01-13, 65
1279, 2018-04-23, 2018-05-02, 65
1280, 2018-09-19, 2018-09-29, 65
1281, 2018-03-14, 2018-03-27, 65
1282, 2018-01-16, 2018-01-17, 65
1283, 2018-04-04, 2018-04-13, 65
1284, 2018-07-31, 2018-08-01, 65
1285, 2018-02-26, 2018-03-06, 65
1286, 2018-11-15, 2018-11-25, 65
1287, 2018-02-10, 2018-02-15, 65
1288, 2018-12-14, 2018-12-19, 65
1289, 2018-09-27, 2018-09-28, 66
1290, 2018-11-14, 2018-11-18, 66
1291, 2018-03-12, 2018-03-21, 66
1292, 2018-01-17, 2018-01-24, 66
1293, 2018-02-11, 2018-02-21, 66
1294, 2018-11-22, 2018-12-05, 66
1295, 2018-08-30, 2018-09-06, 66
1296, 2018-10-06, 2018-10-11, 66
1297, 2018-08-16, 2018-08-27, 66
1298, 2018-10-14, 2018-10-25, 66
1299, 2018-07-04, 2018-07-12, 66
1300, 2018-12-07, 2018-12-17, 66
1301, 2018-04-03, 2018-04-12, 66
1302, 2018-03-14, 2018-03-16, 67
1303, 2018-03-27, 2018-03-27, 67
1304, 2018-01-27, 2018-01-31, 67
1305, 2018-03-02, 2018-03-08, 67
1306, 2018-05-27, 2018-06-09, 67
1307, 2018-12-03, 2018-12-04, 67
1308, 2018-05-04, 2018-05-08, 67
1309, 2018-08-07, 2018-08-19, 67
1310, 2018-01-21, 2018-01-23, 67
1311, 2018-09-10, 2018-09-17, 67
1312, 2018-12-10, 2018-12-22, 67
1313, 2018-10-17, 2018-10-27, 67
1314, 2018-06-13, 2018-06-17, 67
1315, 2018-04-22, 2018-05-04, 67
1316, 2018-02-03, 2018-02-07, 67
1317, 2018-11-16, 2018-11-22, 67
